"","start_time","flow_type","volume","segment_area_id","segment_name","state","city","functional_classification","descriptions","facility_types","lat","long","year","month"
"3497",2020-09-01,"ped",0,1759,"W Trail by East Falls Church Park&OD","VA","Arlington","Trail or Shared Use Path",NA,NA,NA,NA,2020,"Sep"
"3498",2020-10-01,"ped",0,1759,"W Trail by East Falls Church Park&OD","VA","Arlington","Trail or Shared Use Path",NA,NA,NA,NA,2020,"Oct"
"3499",2020-11-01,"ped",0,1759,"W Trail by East Falls Church Park&OD","VA","Arlington","Trail or Shared Use Path",NA,NA,NA,NA,2020,"Nov"
"3500",2020-12-01,"ped",0,1759,"W Trail by East Falls Church Park&OD","VA","Arlington","Trail or Shared Use Path",NA,NA,NA,NA,2020,"Dec"
"3501",2022-11-01,"ped",304,1759,"W Trail by East Falls Church Park&OD","VA","Arlington","Trail or Shared Use Path",NA,NA,NA,NA,2022,"Nov"
"3502",2022-12-01,"ped",232,1759,"W Trail by East Falls Church Park&OD","VA","Arlington","Trail or Shared Use Path",NA,NA,NA,NA,2022,"Dec"
"3503",2023-01-01,"ped",323,1759,"W Trail by East Falls Church Park&OD","VA","Arlington","Trail or Shared Use Path",NA,NA,NA,NA,2023,"Jan"
"3504",2023-02-01,"ped",340,1759,"W Trail by East Falls Church Park&OD","VA","Arlington","Trail or Shared Use Path",NA,NA,NA,NA,2023,"Feb"
"3505",2023-03-01,"ped",352,1759,"W Trail by East Falls Church Park&OD","VA","Arlington","Trail or Shared Use Path",NA,NA,NA,NA,2023,"Mar"
"3506",2023-04-01,"ped",107,1759,"W Trail by East Falls Church Park&OD","VA","Arlington","Trail or Shared Use Path",NA,NA,NA,NA,2023,"Apr"
"3507",2023-06-01,"ped",30,1759,"W Trail by East Falls Church Park&OD","VA","Arlington","Trail or Shared Use Path",NA,NA,NA,NA,2023,"Jun"
"3508",2023-07-01,"ped",396,1759,"W Trail by East Falls Church Park&OD","VA","Arlington","Trail or Shared Use Path",NA,NA,NA,NA,2023,"Jul"
"3509",2023-08-01,"ped",422,1759,"W Trail by East Falls Church Park&OD","VA","Arlington","Trail or Shared Use Path",NA,NA,NA,NA,2023,"Aug"
"3510",2023-09-01,"ped",412,1759,"W Trail by East Falls Church Park&OD","VA","Arlington","Trail or Shared Use Path",NA,NA,NA,NA,2023,"Sep"
"3511",2023-10-01,"ped",405,1759,"W Trail by East Falls Church Park&OD","VA","Arlington","Trail or Shared Use Path",NA,NA,NA,NA,2023,"Oct"
"3512",2023-11-01,"ped",312,1759,"W Trail by East Falls Church Park&OD","VA","Arlington","Trail or Shared Use Path",NA,NA,NA,NA,2023,"Nov"
"3513",2023-12-01,"ped",249,1759,"W Trail by East Falls Church Park&OD","VA","Arlington","Trail or Shared Use Path",NA,NA,NA,NA,2023,"Dec"
"3514",2024-01-01,"ped",288,1759,"W Trail by East Falls Church Park&OD","VA","Arlington","Trail or Shared Use Path",NA,NA,NA,NA,2024,"Jan"
"3515",2024-02-01,"ped",362,1759,"W Trail by East Falls Church Park&OD","VA","Arlington","Trail or Shared Use Path",NA,NA,NA,NA,2024,"Feb"
"3516",2024-03-01,"ped",441,1759,"W Trail by East Falls Church Park&OD","VA","Arlington","Trail or Shared Use Path",NA,NA,NA,NA,2024,"Mar"
"3517",2024-04-01,"ped",446,1759,"W Trail by East Falls Church Park&OD","VA","Arlington","Trail or Shared Use Path",NA,NA,NA,NA,2024,"Apr"
"3518",2024-05-01,"ped",440,1759,"W Trail by East Falls Church Park&OD","VA","Arlington","Trail or Shared Use Path",NA,NA,NA,NA,2024,"May"
"3519",2019-01-01,"bike",245,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2019,"Jan"
"3520",2019-01-01,"ped",307,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2019,"Jan"
"3521",2019-02-01,"bike",320,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2019,"Feb"
"3522",2019-02-01,"ped",344,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2019,"Feb"
"3523",2019-03-01,"bike",488,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2019,"Mar"
"3524",2019-03-01,"ped",427,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2019,"Mar"
"3525",2019-04-01,"bike",849,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2019,"Apr"
"3526",2019-04-01,"ped",561,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2019,"Apr"
"3527",2019-05-01,"bike",923,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2019,"May"
"3528",2019-05-01,"ped",599,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2019,"May"
"3529",2019-12-01,"bike",0,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2019,"Dec"
"3530",2019-12-01,"ped",0,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2019,"Dec"
"3531",2020-01-01,"bike",0,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2020,"Jan"
"3532",2020-01-01,"ped",0,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2020,"Jan"
"3533",2020-02-01,"bike",0,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2020,"Feb"
"3534",2020-02-01,"ped",0,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2020,"Feb"
"3535",2020-03-01,"bike",0,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2020,"Mar"
"3536",2020-03-01,"ped",0,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2020,"Mar"
"3537",2020-04-01,"bike",0,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2020,"Apr"
"3538",2020-04-01,"ped",0,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2020,"Apr"
"3539",2020-05-01,"ped",0,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2020,"May"
"3540",2020-05-01,"bike",0,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2020,"May"
"3541",2020-06-01,"ped",0,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2020,"Jun"
"3542",2020-06-01,"bike",0,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2020,"Jun"
"3543",2020-07-01,"bike",0,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2020,"Jul"
"3544",2020-07-01,"ped",0,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2020,"Jul"
"3545",2020-08-01,"bike",0,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2020,"Aug"
"3546",2020-08-01,"ped",0,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2020,"Aug"
"3547",2020-09-01,"ped",0,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2020,"Sep"
"3548",2020-09-01,"bike",0,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2020,"Sep"
"3549",2020-10-01,"bike",0,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2020,"Oct"
"3550",2020-10-01,"ped",0,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2020,"Oct"
"3551",2020-11-01,"ped",0,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2020,"Nov"
"3552",2020-11-01,"bike",0,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2020,"Nov"
"3553",2020-12-01,"ped",0,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2020,"Dec"
"3554",2020-12-01,"bike",0,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2020,"Dec"
"3555",2022-11-01,"bike",454,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2022,"Nov"
"3556",2022-11-01,"ped",584,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2022,"Nov"
"3557",2022-12-01,"ped",448,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2022,"Dec"
"3558",2022-12-01,"bike",298,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2022,"Dec"
"3559",2023-01-01,"ped",620,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2023,"Jan"
"3560",2023-01-01,"bike",462,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2023,"Jan"
"3561",2023-02-01,"bike",504,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2023,"Feb"
"3562",2023-02-01,"ped",640,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2023,"Feb"
"3563",2023-03-01,"bike",545,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2023,"Mar"
"3564",2023-03-01,"ped",678,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2023,"Mar"
"3565",2023-04-01,"bike",933,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2023,"Apr"
"3566",2023-04-01,"ped",93,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2023,"Apr"
"3567",2023-05-01,"bike",1206,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2023,"May"
"3568",2023-05-01,"ped",0,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2023,"May"
"3569",2023-06-01,"ped",59,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2023,"Jun"
"3570",2023-06-01,"bike",1135,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2023,"Jun"
"3571",2023-07-01,"ped",761,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2023,"Jul"
"3572",2023-07-01,"bike",1138,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2023,"Jul"
"3573",2023-08-01,"ped",810,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2023,"Aug"
"3574",2023-08-01,"bike",1173,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2023,"Aug"
"3575",2023-09-01,"ped",787,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2023,"Sep"
"3576",2023-09-01,"bike",1010,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2023,"Sep"
"3577",2023-10-01,"bike",927,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2023,"Oct"
"3578",2023-10-01,"ped",749,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2023,"Oct"
"3579",2023-11-01,"ped",562,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2023,"Nov"
"3580",2023-11-01,"bike",590,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2023,"Nov"
"3581",2023-12-01,"ped",471,1760,"W&OD Trail by East Falls Church Park","VA","Arlington0","Interstate","By East Falls Church Park basketball courts on both Four Mile Run and W&OD trails","path/trail",38.8839786803937,-77.1543938614225,2023,"Dec"
